Company,TypeName,Inches,Ram,Gpu,OpSys,Weight,Price,HDD,SSD,Touchscreen,IPS,X_res,Y_res,ppi,Cpu brand
Acer,Notebook,15.6,4,Intel HD Graphics 620,Windows,2.4,10.188167121983652,1,0,0,0,1920,1080,141.21199808219862,Intel Core i3
Lenovo,Notebook,13.3,4,Intel HD Graphics 620,Windows,1.44,10.756618652168314,0,128,0,0,1920,1080,165.6321180513006,Intel Core i5
HP,Notebook,13.3,8,Intel HD Graphics 620,Windows,1.49,10.842494310694015,0,256,0,0,1920,1080,165.6321180513006,Intel Core i5
MSI,Gaming,17.3,16,Nvidia GeForce GTX 1050 Ti,Windows,2.7,11.352694739066088,1,256,0,0,1920,1080,127.33567457123111,Intel Core i7
Dell,Gaming,15.6,16,Nvidia GeForce GTX 1050 Ti,Windows,2.6,11.18267988243989,1,128,0,0,1920,1080,141.21199808219862,Intel Core i7
MSI,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows,2.2,10.996564630149608,1,128,0,0,1920,1080,141.21199808219862,Intel Core i5
Dell,Notebook,15.6,4,AMD Radeon R5 M420,Windows,2.18,10.504965265847654,1,0,0,0,1366,768,100.45466986113651,Intel Core i5
HP,Ultrabook,15.6,8,AMD Radeon R7 M365X,Windows,1.84,11.143362500418624,0,256,0,0,1920,1080,141.21199808219862,Intel Core i7
HP,Ultrabook,13.3,8,Intel HD Graphics 620,Windows,1.39,11.02220830408089,0,256,1,0,3200,1800,276.053530085501,Intel Core i7
Toshiba,Notebook,15.6,16,Nvidia GeForce 930M,Windows,2.4,11.563884703567355,0,256,0,1,1920,1080,141.21199808219862,Intel Core i7
Lenovo,2 in 1 Convertible,13.3,8,Intel HD Graphics 620,Windows,1.37,11.484896292248726,0,512,1,1,1920,1080,165.6321180513006,Intel Core i5
Dell,Notebook,15.6,4,Intel HD Graphics 520,Windows,1.95,10.56846856468972,500,0,0,0,1366,768,100.45466986113651,Intel Core i5
Lenovo,Ultrabook,12.5,8,Intel HD Graphics 620,Windows,1.36,11.38409159312676,0,256,0,1,1920,1080,176.23257360658386,Intel Core i7
HP,Notebook,15.6,8,Intel HD Graphics 520,Windows,2.31,11.036037392231934,0,256,0,0,1920,1080,141.21199808219862,Intel Core i5
Dell,Notebook,15.6,4,Intel HD Graphics 620,Windows,2.18,10.538089862097847,1,0,0,0,1366,768,100.45466986113651,Intel Core i5
HP,Notebook,14.0,4,Intel HD Graphics 520,Windows,1.95,11.02220830408089,500,0,0,0,1366,768,111.93520355955211,Intel Core i5
Lenovo,Notebook,15.6,4,Intel HD Graphics 505,Windows,2.2,9.708902303129879,1,0,0,0,1366,768,100.45466986113651,Other Intel Processor
HP,Ultrabook,12.5,4,Intel HD Graphics 520,Windows,1.26,11.340108040487776,500,0,0,0,1920,1080,176.23257360658386,Intel Core i5
HP,Notebook,15.6,4,Intel HD Graphics 400,Others/No OS/Linux,1.86,9.641641633704323,1,0,0,0,1366,768,100.45466986113651,Other Intel Processor
Lenovo,2 in 1 Convertible,13.3,16,Intel Iris Graphics 540,Windows,1.3,11.470547260182666,0,1,1,1,3200,1800,276.053530085501,Intel Core i7
Toshiba,Notebook,14.0,4,Intel HD Graphics 520,Windows,1.47,10.983161640183987,0,128,0,1,1920,1080,157.3505121487356,Intel Core i5
HP,Netbook,12.5,8,Intel HD Graphics 520,Windows,1.26,11.395540949893968,0,256,0,0,1920,1080,176.23257360658386,Intel Core i5
Dell,Notebook,15.6,4,Intel HD Graphics 520,Windows,2.18,10.30099467974321,1,0,0,0,1366,768,100.45466986113651,Intel Core i3
MSI,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows,2.2,11.064804181259648,1,128,0,0,1920,1080,141.21199808219862,Intel Core i7
Dell,Ultrabook,14.0,8,Intel HD Graphics 620,Windows,1.36,11.377402604975963,0,256,0,0,1920,1080,157.3505121487356,Intel Core i5
Dell,Gaming,17.3,16,Nvidia GeForce GTX 1080,Windows,4.36,11.89782208458538,1,512,0,0,2560,1440,169.78089942830815,Intel Core i7
HP,Gaming,17.3,8,Nvidia GeForce GTX 965M,Windows,2.75,11.219074000897615,1,128,0,1,1920,1080,127.33567457123111,Intel Core i5
Asus,Notebook,17.3,4,Nvidia GeForce 920MX,Windows,2.8,10.248438032778301,1,0,0,0,1600,900,106.11306214269258,Other Intel Processor
Acer,Notebook,15.6,4,Intel HD Graphics 620,Windows,2.23,10.403666298916729,500,0,0,0,1366,768,100.45466986113651,Intel Core i5
Toshiba,Notebook,15.6,8,Intel HD Graphics 520,Windows,2.2,10.99575173454406,0,256,0,0,1366,768,100.45466986113651,Intel Core i5
Lenovo,2 in 1 Convertible,11.3,8,Intel HD Graphics 515,Windows,1.1,11.144911042902732,0,256,1,1,1920,1080,194.94753717542463,Other Intel Processor
Lenovo,Gaming,15.6,16,AMD Radeon R9 M385,Windows,2.5,10.882315804880687,1,512,0,1,1920,1080,141.21199808219862,AMD Processor
Dell,Ultrabook,12.5,8,Intel HD Graphics,Windows,1.36,11.270074185856739,0,256,1,0,1920,1080,176.23257360658386,Intel Core i5
Lenovo,Notebook,15.6,8,Nvidia GeForce 920MX,Others/No OS/Linux,2.2,10.50497986449436,1,0,0,0,1920,1080,141.21199808219862,Intel Core i7
Dell,Notebook,17.3,4,AMD Radeon R7 M445,Windows,2.36,10.46628456073464,1,0,0,0,1600,900,106.11306214269258,Intel Core i3
Acer,Notebook,14.0,4,Intel HD Graphics 400,Others/No OS/Linux,1.68,9.83063294843456,0,32,0,0,1366,768,111.93520355955211,Other Intel Processor
HP,Workstation,15.6,8,Nvidia Quadro M1000M,Windows,2.0,11.69380197819145,0,8,0,1,1920,1080,141.21199808219862,Intel Core i7
Dell,Ultrabook,14.0,8,Intel HD Graphics 620,Windows,1.36,11.45711672814165,0,256,0,0,1920,1080,157.3505121487356,Intel Core i7
Toshiba,Notebook,13.3,8,Intel HD Graphics 520,Windows,1.2,11.261752740934515,0,256,0,0,1920,1080,165.6321180513006,Intel Core i5
Asus,2 in 1 Convertible,12.5,8,Intel HD Graphics 515,Others/No OS/Linux,1.2,11.030873869571886,0,64,0,0,1920,1080,176.23257360658386,Other Intel Processor
Lenovo,Ultrabook,14.0,8,Intel HD Graphics 520,Windows,1.7,11.281414342976868,0,256,0,1,1920,1080,157.3505121487356,Intel Core i7
Dell,Gaming,17.3,16,Nvidia GeForce GTX 1070,Windows,4.36,12.031987793755118,1,512,0,1,3840,2160,254.67134914246222,Intel Core i7
Dell,2 in 1 Convertible,13.3,8,Intel HD Graphics 615,Windows,1.24,11.52464373704442,0,256,1,0,1920,1080,165.6321180513006,Intel Core i5
HP,2 in 1 Convertible,11.6,4,Intel HD Graphics 505,Windows,1.45,10.62842405558548,0,256,1,0,1366,768,135.0942111925629,Other Intel Processor
Dell,Ultrabook,13.3,8,Intel HD Graphics 520,Windows,1.3,11.120757161229305,0,256,0,0,3200,1800,276.053530085501,Intel Core i7
Acer,2 in 1 Convertible,11.6,4,Intel HD Graphics 400,Others/No OS/Linux,1.25,9.93914036985058,0,32,1,1,1366,768,135.0942111925629,Other Intel Processor
Toshiba,Notebook,13.3,8,Intel HD Graphics 520,Windows,1.2,11.311846686253432,0,256,0,0,1920,1080,165.6321180513006,Intel Core i5
Lenovo,Ultrabook,12.5,8,Intel HD Graphics 620,Windows,1.36,11.448630114264331,0,256,0,1,1920,1080,176.23257360658386,Intel Core i5
Acer,Notebook,15.6,12,Nvidia GeForce GTX 950M,Windows,2.4,10.892276046585742,1,128,0,0,1920,1080,141.21199808219862,Intel Core i5
Toshiba,Ultrabook,12.5,8,Intel HD Graphics 620,Windows,1.1,11.465531925066934,0,512,1,0,1920,1080,176.23257360658386,Intel Core i7
HP,Notebook,15.6,8,Nvidia GeForce 930MX,Windows,2.04,10.716671227805323,1,0,0,0,1366,768,100.45466986113651,Intel Core i5
Dell,Notebook,15.6,4,AMD Radeon R5 M430,Others/No OS/Linux,2.25,10.118930877053268,1,0,0,0,1366,768,100.45466986113651,Intel Core i3
Dell,Notebook,15.6,4,Intel HD Graphics 620,Windows,1.9,10.690944412566814,500,0,0,0,1366,768,100.45466986113651,Intel Core i5
HP,Notebook,15.6,4,Intel HD Graphics 620,Windows,2.04,10.50497986449436,500,0,0,0,1920,1080,141.21199808219862,Intel Core i3
Dell,Gaming,17.3,32,Nvidia GeForce GTX 1070,Windows,4.42,12.030401247333158,1,256,0,1,1920,1080,127.33567457123111,Intel Core i7
Lenovo,Notebook,15.6,6,Nvidia GeForce 920MX,Windows,2.4,10.519472871796927,0,256,0,0,1920,1080,141.21199808219862,Intel Core i5
Dell,2 in 1 Convertible,13.3,16,Intel HD Graphics 615,Windows,1.22,11.52464373704442,0,512,1,0,3200,1800,276.053530085501,Intel Core i7
Dell,Ultrabook,14.0,8,Intel HD Graphics 520,Windows,1.5,11.557780031969681,0,256,1,0,2560,1440,209.8006828649808,Intel Core i7
Dell,Gaming,17.3,32,Nvidia GeForce GTX 1070,Windows,4.42,11.91293572239543,1,256,0,0,1920,1080,127.33567457123111,Intel Core i7
Toshiba,Notebook,14.0,8,Intel HD Graphics 520,Windows,1.95,11.048830743691845,0,256,0,0,1920,1080,157.3505121487356,Intel Core i5
Asus,Gaming,17.3,16,Nvidia GeForce GTX 1060,Windows,2.73,11.601107316686976,1,256,0,0,1920,1080,127.33567457123111,Intel Core i7
HP,Notebook,15.6,8,Nvidia GeForce 930MX,Windows,2.04,10.862092668762644,1,128,0,1,1920,1080,141.21199808219862,Intel Core i5
Lenovo,Notebook,14.0,4,Intel HD Graphics 520,Windows,1.7,10.885314307876945,0,0,0,0,1366,768,111.93520355955211,Intel Core i5
Asus,2 in 1 Convertible,15.6,16,Nvidia GeForce GTX 950M,Windows,2.3,11.470547260182666,2,512,1,0,3840,2160,282.42399616439724,Intel Core i7
HP,Notebook,15.6,6,Intel HD Graphics 620,Windows,2.04,10.336863503805128,1,0,0,0,1366,768,100.45466986113651,Intel Core i7
Asus,Gaming,17.3,16,Nvidia GeForce GTX 1050 Ti,Windows,2.99,11.442360501250736,1,256,0,0,1920,1080,127.33567457123111,Intel Core i7
Dell,2 in 1 Convertible,15.6,12,Intel HD Graphics 620,Windows,2.19,11.144911042902732,0,512,1,1,1920,1080,141.21199808219862,Intel Core i7
Toshiba,Notebook,13.3,4,Intel HD Graphics 520,Windows,1.2,11.061462490597744,0,128,0,0,1920,1080,165.6321180513006,Intel Core i5
Lenovo,Notebook,15.6,6,AMD Radeon 530,Windows,2.2,10.283659467741664,0,256,0,0,1920,1080,141.21199808219862,AMD Processor
Fujitsu,Notebook,15.6,4,Intel HD Graphics 520,Windows,2.3,10.450993742936223,0,256,0,0,1366,768,100.45466986113651,Intel Core i5
Toshiba,Notebook,14.0,4,Intel HD Graphics 520,Windows,1.75,10.794485091507655,500,0,0,0,1366,768,111.93520355955211,Intel Core i5
Dell,Notebook,15.6,4,AMD Radeon R5 M430,Windows,2.25,10.370822624347584,500,0,0,0,1366,768,100.45466986113651,Intel Core i5
HP,Notebook,15.6,8,Intel HD Graphics 620,Windows,2.04,10.667644768738763,1,0,0,0,1920,1080,141.21199808219862,Intel Core i5
Lenovo,Gaming,15.6,8,Nvidia GeForce GTX 1060,Windows,2.5,11.056428922922915,1,128,0,1,1920,1080,141.21199808219862,Intel Core i7
Dell,Notebook,15.6,8,AMD Radeon R7 M445,Windows,2.36,10.594300009749354,1,0,0,0,1366,768,100.45466986113651,Intel Core i7
Dell,Notebook,14.0,8,Intel HD Graphics 620 ,Windows,1.6,10.99575173454406,0,128,0,0,1920,1080,157.3505121487356,Intel Core i5
HP,Netbook,12.5,8,Intel HD Graphics 515,Windows,0.97,11.529371878240365,0,512,0,0,1920,1080,176.23257360658386,Other Intel Processor
HP,Notebook,15.6,4,AMD Radeon 520,Windows,2.1,10.188167121983652,1,128,0,0,1920,1080,141.21199808219862,Intel Core i3
Lenovo,Notebook,15.6,4,Intel HD Graphics 500,Others/No OS/Linux,1.9,9.576276649067632,0,128,0,0,1366,768,100.45466986113651,Other Intel Processor
Lenovo,Notebook,15.6,8,Intel HD Graphics 520,Windows,2.3,11.18267988243989,0,256,0,0,1920,1080,141.21199808219862,Intel Core i5
Dell,2 in 1 Convertible,13.3,8,Intel HD Graphics 620,Windows,1.68,10.765658261746038,0,256,1,0,1920,1080,165.6321180513006,Intel Core i5
Asus,Notebook,13.3,8,Intel HD Graphics 620,Windows,1.4,11.02307824758943,0,256,0,0,3200,1800,276.053530085501,Intel Core i5
HP,Ultrabook,13.3,8,Intel HD Graphics 620,Windows,1.11,11.18267988243989,0,256,1,1,1920,1080,165.6321180513006,Intel Core i7
Acer,Notebook,15.6,4,Intel HD Graphics 505,Windows,2.4,9.915732278952564,500,0,0,0,1366,768,100.45466986113651,Other Intel Processor
Asus,Gaming,15.6,16,Nvidia GeForce GTX 1050 Ti,Windows,2.5,11.470547260182666,1,256,0,0,1920,1080,141.21199808219862,Intel Core i7
HP,Ultrabook,14.0,8,Intel HD Graphics 620,Windows,1.48,11.6200017877887,0,512,0,0,1920,1080,157.3505121487356,Intel Core i7
Acer,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows,2.7,11.114428026177658,1,128,0,1,1920,1080,141.21199808219862,Intel Core i7
HP,Notebook,13.3,8,Intel HD Graphics 620,Windows,1.34,11.056428922922915,0,256,0,1,1920,1080,165.6321180513006,Intel Core i5
Dell,Notebook,15.6,4,Intel HD Graphics 620,Windows,2.18,10.280009828654116,0,128,0,0,1366,768,100.45466986113651,Intel Core i3
HP,Notebook,14.0,4,Intel HD Graphics 620,Windows,1.64,10.633572072102883,500,0,0,0,1366,768,111.93520355955211,Intel Core i5
Toshiba,Notebook,13.3,4,Intel HD Graphics 520,Windows,1.2,11.061462490597744,0,128,0,0,1920,1080,165.6321180513006,Intel Core i5
HP,Notebook,14.0,4,Intel HD Graphics 520,Windows,1.48,10.978617394068182,0,256,0,0,1366,768,111.93520355955211,Intel Core i5
HP,Notebook,14.0,4,Intel HD Graphics 620,Windows,1.95,11.06979587215689,0,256,0,0,1920,1080,157.3505121487356,Intel Core i5
HP,Ultrabook,14.0,8,Intel HD Graphics 520,Windows,1.43,11.254189968552817,0,256,0,0,1920,1080,157.3505121487356,Intel Core i7
HP,Notebook,14.0,8,Nvidia GeForce 930MX,Windows,1.64,10.931401459017525,0,256,0,0,1920,1080,157.3505121487356,Intel Core i5
HP,Notebook,14.0,4,Intel HD Graphics 620,Windows,1.64,10.503518943854685,500,0,0,0,1366,768,111.93520355955211,Intel Core i3
Dell,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows,2.65,10.830969824842061,0,0,0,0,1920,1080,141.21199808219862,Intel Core i5
HP,Ultrabook,12.5,4,Intel HD Graphics 620,Windows,1.26,11.314449160071012,500,0,0,0,1920,1080,176.23257360658386,Intel Core i5
HP,Notebook,14.0,4,Intel HD Graphics 620,Windows,1.48,11.34705032144641,0,256,0,0,1920,1080,157.3505121487356,Intel Core i5
HP,Ultrabook,14.0,8,Intel HD Graphics 520,Windows,1.54,11.518415853167008,0,256,0,0,1920,1080,157.3505121487356,Intel Core i7
HP,Notebook,13.3,4,Intel HD Graphics 620,Windows,1.49,10.660172753900062,500,0,0,0,1366,768,117.82653006268643,Intel Core i3
Toshiba,Notebook,13.3,8,Intel HD Graphics 520,Windows,1.5,11.07393666482292,0,256,0,0,1366,768,117.82653006268643,Intel Core i5
HP,Notebook,15.6,4,Intel HD Graphics 620,Windows,2.04,10.621938553982543,0,256,0,0,1366,768,100.45466986113651,Intel Core i3
Lenovo,Notebook,17.3,16,Nvidia Quadro 3000M,Windows,2.4,11.971204630519404,0,512,0,1,3840,2160,254.67134914246222,Intel Core i7
Toshiba,Notebook,14.0,8,Intel HD Graphics 520,Windows,1.47,11.282092425171639,0,256,0,1,1920,1080,157.3505121487356,Intel Core i5
HP,Notebook,14.0,8,Intel HD Graphics 520,Windows,1.43,11.684869359618002,0,256,0,0,1920,1080,157.3505121487356,Intel Core i7
Dell,2 in 1 Convertible,15.6,4,Intel HD Graphics 520,Windows,2.08,10.655147649183533,1,0,1,1,1920,1080,141.21199808219862,Intel Core i3
Toshiba,Ultrabook,13.3,8,Intel HD Graphics 520,Windows,1.2,11.34705032144641,0,256,0,0,1920,1080,165.6321180513006,Intel Core i5
HP,Notebook,13.3,8,Intel HD Graphics 620,Windows,1.11,11.02220830408089,0,256,0,1,1920,1080,165.6321180513006,Intel Core i5
HP,Notebook,14.0,8,Nvidia GeForce 930MX,Windows,1.64,11.053421883178572,0,256,0,0,1920,1080,157.3505121487356,Intel Core i7
Dell,Notebook,15.6,8,Intel HD Graphics 520,Windows,2.09,10.928710232504155,500,0,0,0,1920,1080,141.21199808219862,Intel Core i5
HP,Ultrabook,12.5,4,Intel HD Graphics 620,Windows,1.26,11.32736089528991,0,256,0,0,1366,768,125.36742798669837,Intel Core i5
HP,Notebook,14.0,4,Intel HD Graphics 620,Windows,2.31,11.056428922922915,500,0,0,0,1366,768,111.93520355955211,Intel Core i5
HP,Notebook,14.0,4,Intel HD Graphics 620,Windows,1.95,10.941585213338247,500,0,0,0,1366,768,111.93520355955211,Intel Core i5
Dell,Ultrabook,13.3,8,Intel HD Graphics 620,Windows,1.29,11.368208546953756,0,256,1,0,3200,1800,276.053530085501,Intel Core i5
HP,Notebook,17.3,8,Nvidia GeForce 930MX,Windows,2.63,10.960277346350399,0,256,0,0,1920,1080,127.33567457123111,Intel Core i5
HP,Notebook,14.0,4,Intel HD Graphics 620,Windows,1.64,10.855945108418139,0,256,0,0,1366,768,111.93520355955211,Intel Core i5
Acer,Notebook,15.6,6,AMD Radeon R5,Windows,2.1,9.989276182274935,1,0,0,0,1366,768,100.45466986113651,AMD Processor
MSI,Gaming,17.3,8,Nvidia GeForce GTX 1050,Windows,2.7,11.058781074545012,1,128,0,0,1920,1080,127.33567457123111,Intel Core i7
HP,Notebook,14.0,8,Intel HD Graphics 520,Windows,1.95,11.061462490597744,0,256,0,0,1920,1080,157.3505121487356,Intel Core i5
HP,Notebook,15.6,8,Intel HD Graphics 520,Windows,1.84,11.089508999068563,0,256,0,0,1920,1080,141.21199808219862,Intel Core i7
HP,Ultrabook,12.5,8,Intel HD Graphics 520,Windows,1.26,11.18267988243989,0,256,0,0,1920,1080,176.23257360658386,Intel Core i7
HP,Notebook,15.6,4,Intel HD Graphics 620,Windows,2.04,10.584910269399515,500,0,0,0,1366,768,100.45466986113651,Intel Core i5
Toshiba,Ultrabook,14.0,8,Intel HD Graphics 520,Windows,1.47,11.428543355697593,0,256,0,1,1920,1080,157.3505121487356,Intel Core i7
Dell,Notebook,15.6,8,Intel HD Graphics 520,Windows,2.09,10.944364366779205,0,256,0,0,1920,1080,141.21199808219862,Intel Core i5
HP,Notebook,14.0,8,Intel HD Graphics 620,Windows,1.64,10.893771459117888,0,256,0,0,1920,1080,157.3505121487356,Intel Core i5
Lenovo,2 in 1 Convertible,15.6,4,Intel HD Graphics 520,Windows,1.8,10.717261720884188,0,256,1,1,1920,1080,141.21199808219862,Intel Core i7
Vero,Notebook,14.0,2,Intel HD Graphics 400,Windows,1.45,9.326470842899342,0,32,0,0,1366,768,111.93520355955211,Other Intel Processor
Toshiba,Notebook,15.6,16,Nvidia GeForce 930M,Windows,2.4,11.237488118934884,0,256,0,1,1920,1080,141.21199808219862,Intel Core i7
Lenovo,Notebook,15.6,8,Intel HD Graphics 520,Windows,2.3,10.931725444421959,0,256,0,0,1920,1080,141.21199808219862,Intel Core i5
HP,Notebook,14.0,4,Intel HD Graphics 520,Windows,1.54,10.88331630521427,500,0,0,0,1920,1080,157.3505121487356,Intel Core i5
HP,Notebook,15.6,8,Intel HD Graphics 520,Windows,1.84,11.626842862666367,500,256,0,0,1920,1080,141.21199808219862,Intel Core i5
HP,Notebook,14.0,8,Intel HD Graphics 520,Windows,1.43,11.26789820240601,0,256,0,0,1920,1080,157.3505121487356,Intel Core i5
MSI,Gaming,17.3,16,Nvidia GeForce GTX 980M,Windows,3.78,11.318754369272693,1,256,0,1,1920,1080,127.33567457123111,Intel Core i7
Lenovo,Gaming,17.3,16,Nvidia GeForce GTX 980M,Windows,4.6,11.711863755958657,1,128,0,1,1920,1080,127.33567457123111,Intel Core i7
Asus,Netbook,11.6,4,Intel HD Graphics 400,Others/No OS/Linux,1.2,9.638174223850264,0,16,0,0,1366,768,135.0942111925629,Other Intel Processor
Lenovo,Notebook,14.0,16,Intel HD Graphics 520,Windows,1.1,11.846490622987277,0,256,0,1,2560,1440,209.8006828649808,Intel Core i7
HP,Notebook,15.6,8,Nvidia GeForce 940MX,Windows,1.91,10.862092668762644,1,0,0,1,1920,1080,141.21199808219862,Intel Core i7
Dell,2 in 1 Convertible,15.6,8,Intel HD Graphics 620,Windows,2.3,10.97315700921406,0,256,1,1,1920,1080,141.21199808219862,Intel Core i5
HP,Notebook,15.6,4,Intel HD Graphics 620,Windows,2.04,10.862092668762644,0,256,0,0,1366,768,100.45466986113651,Intel Core i5
Dell,Ultrabook,13.3,16,Intel HD Graphics 620,Windows,1.2,11.696022720831856,0,1,1,0,3200,1800,276.053530085501,Intel Core i7
HP,Notebook,15.6,4,Intel HD Graphics 520,Windows,2.31,10.533971572370383,500,0,0,0,1366,768,100.45466986113651,Intel Core i3
HP,Notebook,15.6,4,Intel HD Graphics 620,Others/No OS/Linux,1.96,10.188167121983652,500,0,0,0,1366,768,100.45466986113651,Intel Core i5
Acer,Notebook,15.6,8,AMD Radeon R5,Windows,2.4,10.082583913974387,1,0,0,0,1366,768,100.45466986113651,AMD Processor
Dell,2 in 1 Convertible,13.3,12,Intel HD Graphics 620,Windows,1.6,11.144911042902732,0,256,1,1,1920,1080,165.6321180513006,Intel Core i7
MSI,Gaming,15.6,16,Nvidia GeForce GTX 1060,Windows,2.94,11.481603204750256,1,256,0,0,1920,1080,141.21199808219862,Intel Core i7
HP,Notebook,15.6,8,Intel HD Graphics 620,Windows,2.04,10.950974953688085,0,256,0,0,1920,1080,141.21199808219862,Intel Core i7
Asus,Gaming,17.3,16,Nvidia GeForce GTX 965M,Others/No OS/Linux,4.0,10.881314302543597,1,0,0,1,1920,1080,127.33567457123111,Intel Core i7
Dell,Notebook,15.6,4,Intel HD Graphics,Windows,2.25,10.301710499387234,1,0,0,0,1920,1080,141.21199808219862,Intel Core i5
Dell,Notebook,15.6,16,AMD Radeon R7 M445,Windows,2.32,10.873255868299653,2,0,0,0,1920,1080,141.21199808219862,Intel Core i7
MSI,Gaming,15.6,16,Nvidia GeForce GTX 1060,Windows,1.8,11.540318039137862,1,256,0,0,1920,1080,141.21199808219862,Intel Core i7
Dell,Ultrabook,13.3,8,Intel HD Graphics 620,Windows,1.29,11.260381938800737,0,256,0,0,1920,1080,165.6321180513006,Intel Core i7
Asus,Gaming,17.3,64,Nvidia GeForce GTX 980 ,Windows,3.58,12.263341053320566,0,1,0,1,1920,1080,127.33567457123111,Intel Core i7
Dell,2 in 1 Convertible,13.3,8,Intel HD Graphics 520,Windows,1.62,10.657682154931747,0,256,1,0,1920,1080,165.6321180513006,Intel Core i7
Dell,Gaming,15.6,16,Nvidia GeForce GTX 970M,Windows,3.21,11.167743084945378,1,256,0,0,3840,2160,282.42399616439724,Intel Core i7
Apple,Ultrabook,12.0,8,Intel HD Graphics 515,macOS,0.92,11.145680569681762,0,256,0,1,2304,1440,226.41554716935852,Other Intel Processor
Dell,Notebook,15.6,4,Intel HD Graphics 520,Windows,2.06,10.15346364564591,500,0,0,0,1366,768,100.45466986113651,Intel Core i3
HP,Notebook,15.6,4,Intel HD Graphics 520,Windows,2.31,11.064804181259648,500,0,0,0,1366,768,100.45466986113651,Intel Core i5
HP,Ultrabook,12.5,8,Intel HD Graphics 520,Windows,1.26,11.064804181259648,0,256,0,0,1920,1080,176.23257360658386,Intel Core i5
HP,Notebook,13.3,8,Intel HD Graphics 620,Windows,1.49,10.969494001455322,0,256,0,0,1920,1080,165.6321180513006,Intel Core i7
Lenovo,Ultrabook,12.5,8,Intel HD Graphics 520,Windows,1.3,11.421848531521597,0,256,1,1,1920,1080,176.23257360658386,Intel Core i7
Lenovo,Notebook,17.3,8,AMD Radeon R5 M330,Windows,3.0,10.46628456073464,10,0,0,0,1600,900,106.11306214269258,Intel Core i5
Lenovo,Notebook,15.6,4,Nvidia GeForce GTX 950M,Windows,2.3,10.860047678274917,1,0,0,1,1920,1080,141.21199808219862,Intel Core i5
MSI,Gaming,17.3,16,Nvidia GeForce GTX 1070,Windows,3.78,11.799206957067087,1,256,0,0,1920,1080,127.33567457123111,Intel Core i7
Lenovo,Notebook,15.6,4,Intel HD Graphics 520,Windows,2.1,10.267130165790453,500,0,0,0,1366,768,100.45466986113651,Intel Core i5
HP,Notebook,15.6,4,Intel HD Graphics 520,Windows,2.31,10.821440901496183,500,0,0,0,1920,1080,141.21199808219862,Intel Core i5
Lenovo,Ultrabook,12.5,8,Intel HD Graphics 515,Windows,0.99,11.219074000897615,0,512,1,1,2560,1440,234.9767648087785,Other Intel Processor
Lenovo,Gaming,17.3,32,Nvidia GeForce GTX 980M,Windows,4.6,12.05888963501851,0,512,0,1,1920,1080,127.33567457123111,Intel Core i7
Lenovo,2 in 1 Convertible,10.1,4,Intel HD Graphics 400,Windows,0.69,10.446778399351528,0,64,1,1,1920,1200,224.17380907857276,Other Intel Processor
HP,Ultrabook,13.3,16,Intel HD Graphics 620,Windows,1.3,11.600668174471034,0,512,0,1,3840,2160,331.2642361026012,Intel Core i7
Dell,Notebook,15.6,8,Intel HD Graphics 620,Windows,2.18,10.59563423276249,0,256,0,0,1920,1080,141.21199808219862,Intel Core i5
HP,Notebook,14.0,4,Intel HD Graphics 520,Windows,1.54,10.913835810881007,500,0,0,0,1920,1080,157.3505121487356,Intel Core i5
HP,Workstation,15.6,8,AMD FirePro W4190M,Windows,1.9,11.285442512056921,0,256,0,0,1920,1080,141.21199808219862,Intel Core i7
Lenovo,Notebook,14.0,8,Intel HD Graphics 520,Windows,1.7,11.064804181259648,0,180,0,0,1920,1080,157.3505121487356,Intel Core i5
HP,Notebook,13.3,4,Intel HD Graphics 515,Others/No OS/Linux,1.29,10.397183294038651,0,32,0,0,3200,1800,276.053530085501,Other Intel Processor
Acer,Notebook,15.6,4,AMD Radeon R5,Windows,2.4,9.933985719261916,500,0,0,0,1366,768,100.45466986113651,AMD Processor
Dell,Notebook,15.6,4,Intel HD Graphics,Others/No OS/Linux,2.2,9.950616680806068,500,0,0,0,1366,768,100.45466986113651,Other Intel Processor
HP,Notebook,15.6,4,Intel HD Graphics 520,Others/No OS/Linux,1.86,9.82197089913809,1,0,0,0,1366,768,100.45466986113651,Intel Core i3
Asus,Gaming,17.3,8,Nvidia GeForce GTX 1060,Windows,2.7,11.352694739066088,1,256,0,1,1920,1080,127.33567457123111,Intel Core i7
Dell,Ultrabook,13.3,4,AMD Radeon 530,Windows,1.4,10.682851144184026,0,256,0,1,1920,1080,165.6321180513006,Intel Core i5
HP,Netbook,12.5,4,Intel HD Graphics 520,Windows,2.4,11.352694739066088,0,128,0,0,1366,768,125.36742798669837,Intel Core i5
Acer,Notebook,15.6,8,Nvidia GeForce GTX 950M,Windows,2.4,10.658921971998408,1,256,0,0,1920,1080,141.21199808219862,Intel Core i5
Dell,Notebook,15.6,8,AMD Radeon R7 M445,Windows,2.36,10.435152442572992,1,0,0,0,1920,1080,141.21199808219862,Intel Core i5
MSI,Gaming,17.3,8,Nvidia GeForce GTX 965M,Windows,2.6,11.352694739066088,0,256,0,0,1920,1080,127.33567457123111,Intel Core i7
HP,Notebook,15.6,4,Intel HD Graphics 405,Windows,1.96,10.190169124654325,1,0,0,0,1366,768,100.45466986113651,Other Intel Processor
